AB,AFIB,AFL,B,IVR,N,NOD,P,PREX,SBR,SVTA,T,VFL,VT
,80.27681660899654,27.27272727272727,60.22727272727273,100.0,93.41801385681293,40.0,95.07575757575758,42.10526315789473,98.50746268656717,66.66666666666666,48.64864864864865,50.0,66.66666666666666
100.0,82.00692041522491,72.72727272727273,64.61538461538461,66.66666666666666,92.97441771668575,50.0,94.8339483394834,77.77777777777779,98.59154929577466,40.0,40.816326530612244,100.0,75.0
100.0,81.51815181518151,72.72727272727273,50.649350649350644,100.0,93.73799462159047,100.0,93.06569343065694,57.14285714285714,98.63013698630137,66.66666666666666,47.05882352941176,66.66666666666666,100.0
100.0,86.85121107266436,70.0,59.04761904761905,100.0,94.41644048080651,50.0,97.00374531835206,58.82352941176471,98.50746268656717,75.0,52.63157894736842,100.0,100.0
100.0,83.33333333333334,61.53846153846154,54.94505494505495,50.0,94.5141065830721,10.0,95.1492537313433,50.0,98.52941176470588,100.0,45.0,75.0,100.0
,80.93645484949833,36.36363636363637,57.35294117647059,100.0,93.1008049060943,100.0,94.79553903345726,35.294117647058826,94.5945945945946,,57.14285714285714,100.0,50.0
100.0,76.34730538922156,50.0,65.33333333333333,100.0,93.51100811123986,40.0,96.29629629629629,40.0,98.59154929577466,0.0,48.148148148148145,100.0,100.0
,80.42168674698796,45.45454545454545,54.43037974683544,100.0,94.18604651162791,50.0,93.68029739776952,71.42857142857143,100.0,50.0,48.484848484848484,100.0,100.0
0.0,84.51178451178451,66.66666666666666,50.43478260869565,75.0,94.56181533646323,50.0,94.13919413919413,46.15384615384615,98.57142857142858,0.0,46.666666666666664,100.0,100.0
,82.88973384030417,47.368421052631575,55.55555555555556,100.0,92.15094339622641,0.0,94.44444444444444,50.0,95.77464788732394,,53.125,100.0,33.33333333333333
,79.42122186495176,38.88888888888889,54.794520547945204,75.0,93.05715381664749,0.0,91.84397163120568,70.0,98.46153846153847,100.0,47.82608695652174,83.33333333333334,
50.0,76.85714285714286,45.45454545454545,55.55555555555556,100.0,93.69158878504673,50.0,95.43726235741445,64.28571428571429,100.0,50.0,50.0,100.0,100.0
100.0,81.42414860681114,83.33333333333334,59.70149253731343,100.0,93.37925755836204,37.5,95.48872180451127,36.36363636363637,100.0,100.0,65.51724137931035,80.0,100.0
100.0,81.81818181818183,55.55555555555556,54.63917525773196,100.0,93.041138023837,42.857142857142854,95.47169811320755,40.0,100.0,50.0,62.857142857142854,100.0,100.0
,82.11920529801324,38.46153846153847,57.77777777777777,100.0,94.05405405405406,100.0,97.72727272727273,57.14285714285714,98.61111111111111,,46.666666666666664,80.0,75.0
0.0,79.40199335548172,38.46153846153847,55.4054054054054,75.0,92.95774647887323,0.0,96.92307692307692,66.66666666666666,95.94594594594594,33.33333333333333,58.333333333333336,71.42857142857143,100.0
100.0,80.8080808080808,45.45454545454545,51.578947368421055,100.0,93.35892514395393,100.0,96.57794676806084,57.14285714285714,96.92307692307692,100.0,45.94594594594595,75.0,66.66666666666666
50.0,84.84848484848484,66.66666666666666,65.625,80.0,93.24685234643266,50.0,94.81481481481482,20.0,98.55072463768117,100.0,61.29032258064516,100.0,100.0
0.0,81.56028368794325,52.17391304347826,62.66666666666667,66.66666666666666,93.19051262433052,75.0,95.16728624535315,64.28571428571429,95.83333333333334,,52.94117647058824,100.0,66.66666666666666
100.0,82.6797385620915,50.0,56.25,66.66666666666666,93.93588258014678,50.0,94.22382671480143,86.66666666666667,98.48484848484848,100.0,62.16216216216216,80.0,50.0
,84.72222222222221,70.58823529411765,58.333333333333336,80.0,92.90053151100987,100.0,96.26865671641791,50.0,100.0,0.0,50.0,100.0,100.0
,82.78145695364239,60.0,63.07692307692307,100.0,92.76515151515152,50.0,99.2248062015504,50.0,100.0,100.0,31.57894736842105,85.71428571428571,0.0
,74.32432432432432,45.45454545454545,60.86956521739131,100.0,94.7617172115006,50.0,96.1977186311787,33.33333333333333,95.94594594594594,0.0,50.0,60.0,100.0
0.0,81.66089965397923,76.92307692307693,59.49367088607595,80.0,93.66306027820711,20.0,93.23843416370107,64.28571428571429,100.0,50.0,53.84615384615385,71.42857142857143,100.0
0.0,80.76923076923077,55.00000000000001,62.33766233766234,50.0,92.66615737203972,50.0,94.4649446494465,46.666666666666664,98.55072463768117,100.0,55.55555555555556,100.0,
0.0,83.79310344827586,68.75,63.52941176470588,60.0,93.49655700076511,,97.70992366412213,35.294117647058826,97.22222222222221,20.0,51.61290322580645,66.66666666666666,100.0
33.33333333333333,80.96774193548387,57.14285714285714,55.952380952380956,66.66666666666666,93.2183908045977,100.0,95.47169811320755,72.72727272727273,100.0,25.0,38.70967741935484,100.0,33.33333333333333
50.0,81.02893890675242,66.66666666666666,58.03571428571429,100.0,94.49648711943794,0.0,95.40229885057471,64.28571428571429,95.71428571428572,100.0,47.61904761904761,100.0,66.66666666666666
,81.22977346278317,58.333333333333336,61.72839506172839,50.0,94.48356807511738,30.0,96.29629629629629,33.33333333333333,95.83333333333334,60.0,37.735849056603776,100.0,100.0
,81.61290322580645,50.0,61.1764705882353,75.0,93.931194433707,25.0,94.4649446494465,63.63636363636363,94.36619718309859,66.66666666666666,59.25925925925925,100.0,75.0
50.0,80.0,69.23076923076923,51.64835164835166,100.0,93.6244204018547,50.0,95.58823529411765,61.53846153846154,98.55072463768117,0.0,48.837209302325576,100.0,66.66666666666666
,83.15789473684211,40.0,48.93617021276596,66.66666666666666,93.04015296367113,50.0,95.91078066914498,47.368421052631575,95.65217391304348,100.0,42.857142857142854,100.0,50.0
,83.44155844155844,76.92307692307693,56.97674418604651,100.0,93.51247600767755,0.0,95.11278195488721,54.54545454545454,100.0,100.0,33.33333333333333,100.0,100.0
50.0,84.06779661016948,64.28571428571429,63.29113924050633,71.42857142857143,93.24169530355097,50.0,95.84905660377359,66.66666666666666,98.57142857142858,75.0,51.724137931034484,100.0,66.66666666666666
25.0,79.08309455587393,70.0,57.333333333333336,83.33333333333334,94.53978159126365,33.33333333333333,98.0392156862745,41.66666666666667,98.46153846153847,100.0,55.81395348837209,100.0,50.0
0.0,85.04983388704319,61.111111111111114,58.139534883720934,100.0,93.9838025453143,100.0,90.87719298245615,54.54545454545454,97.26027397260275,100.0,78.94736842105263,66.66666666666666,0.0
0.0,80.53892215568862,55.55555555555556,52.4390243902439,100.0,94.4487881157154,66.66666666666666,95.18518518518519,35.714285714285715,97.1830985915493,50.0,43.24324324324324,100.0,66.66666666666666
0.0,88.65248226950354,56.52173913043478,62.31884057971014,50.0,93.21387723980176,42.857142857142854,96.98113207547169,58.333333333333336,100.0,66.66666666666666,50.0,100.0,100.0
50.0,81.5625,47.82608695652174,57.77777777777777,100.0,94.70380541388779,50.0,92.7797833935018,64.28571428571429,100.0,100.0,42.10526315789473,85.71428571428571,50.0
0.0,83.6923076923077,62.96296296296296,56.62650602409639,100.0,94.76971116315379,33.33333333333333,95.40229885057471,53.84615384615385,100.0,50.0,61.53846153846154,80.0,100.0
100.0,78.16455696202532,61.53846153846154,53.65853658536586,100.0,93.91944229279629,42.857142857142854,96.51162790697676,46.666666666666664,97.14285714285714,66.66666666666666,40.909090909090914,100.0,33.33333333333333
,82.16783216783216,66.66666666666666,59.72222222222222,75.0,92.64873057976506,0.0,94.79553903345726,50.0,98.61111111111111,100.0,55.55555555555556,60.0,100.0
33.33333333333333,84.51178451178451,50.0,68.23529411764706,100.0,93.85625965996908,66.66666666666666,97.32824427480917,57.14285714285714,97.14285714285714,33.33333333333333,31.70731707317073,100.0,40.0
0.0,76.76767676767676,52.38095238095239,56.52173913043478,66.66666666666666,93.06513409961686,60.0,95.18518518518519,57.14285714285714,95.71428571428572,100.0,68.96551724137932,57.14285714285714,100.0
0.0,81.75182481751825,53.84615384615385,55.55555555555556,80.0,92.29898074745186,33.33333333333333,96.16858237547893,58.333333333333336,95.94594594594594,,52.5,80.0,100.0
100.0,82.02614379084967,46.666666666666664,54.794520547945204,0.0,93.55828220858896,66.66666666666666,96.22641509433963,38.88888888888889,97.22222222222221,100.0,51.515151515151516,100.0,100.0
100.0,75.79250720461094,64.28571428571429,55.68181818181818,80.0,94.5647892871209,37.5,95.55555555555556,50.0,100.0,100.0,42.857142857142854,100.0,50.0
,81.21019108280255,50.0,56.043956043956044,100.0,94.69785575048732,50.0,94.56521739130434,57.14285714285714,100.0,75.0,54.54545454545454,100.0,66.66666666666666
100.0,79.6116504854369,50.0,53.98230088495575,100.0,94.85148514851485,50.0,96.29629629629629,60.0,98.59154929577466,75.0,48.0,100.0,100.0
0.0,81.54362416107382,47.61904761904761,58.16326530612245,60.0,94.03508771929825,0.0,93.84057971014492,70.58823529411765,98.55072463768117,66.66666666666666,50.0,100.0,60.0
,79.0909090909091,61.53846153846154,64.91228070175438,100.0,93.76195943360123,50.0,97.31800766283524,88.88888888888889,100.0,100.0,58.82352941176471,100.0,75.0
0.0,80.33898305084746,60.0,58.44155844155844,75.0,93.22876817138484,40.0,94.42379182156134,55.55555555555556,98.52941176470588,100.0,51.42857142857142,83.33333333333334,100.0
100.0,84.0,44.44444444444444,63.013698630136986,50.0,94.03157489410859,75.0,93.81818181818183,75.0,100.0,100.0,44.73684210526316,100.0,100.0
,81.76100628930818,66.66666666666666,61.904761904761905,100.0,94.14728682170542,0.0,95.20295202952029,60.0,97.1830985915493,33.33333333333333,54.54545454545454,100.0,66.66666666666666
,84.77508650519032,57.692307692307686,56.060606060606055,50.0,93.32825009531072,0.0,96.60377358490567,68.75,98.48484848484848,66.66666666666666,50.0,100.0,50.0
,81.60237388724035,64.70588235294117,60.60606060606061,100.0,94.33814916048419,16.666666666666664,94.73684210526315,33.33333333333333,97.2972972972973,100.0,36.734693877551024,100.0,66.66666666666666
,85.57377049180329,53.84615384615385,51.0,75.0,94.03563129357087,71.42857142857143,97.67441860465115,50.0,98.55072463768117,100.0,36.58536585365854,100.0,100.0
0.0,82.10862619808307,47.82608695652174,52.52525252525253,62.5,94.65828750981933,50.0,95.8955223880597,58.82352941176471,98.61111111111111,100.0,55.55555555555556,100.0,66.66666666666666
0.0,78.07807807807808,57.14285714285714,59.42028985507246,100.0,93.41040462427745,50.0,98.02371541501977,68.75,95.77464788732394,100.0,50.0,100.0,50.0
0.0,80.0,42.857142857142854,52.0,66.66666666666666,93.21579149099271,50.0,94.7565543071161,58.333333333333336,100.0,100.0,63.33333333333333,100.0,100.0
,81.88405797101449,66.66666666666666,50.0,100.0,93.18181818181817,25.0,94.4649446494465,77.77777777777779,98.52941176470588,0.0,40.42553191489361,100.0,25.0
0.0,84.30034129692832,57.89473684210527,56.25,25.0,93.85560675883256,0.0,93.72693726937268,47.05882352941176,100.0,100.0,66.66666666666666,100.0,75.0
50.0,85.71428571428571,62.5,56.12244897959183,100.0,93.79123011253395,60.0,96.25468164794007,61.904761904761905,98.59154929577466,33.33333333333333,46.808510638297875,100.0,100.0
50.0,82.33438485804416,75.0,61.111111111111114,50.0,93.75718115664496,40.0,96.92307692307692,63.63636363636363,98.59154929577466,0.0,42.857142857142854,80.0,100.0
0.0,80.43478260869566,69.23076923076923,52.293577981651374,57.14285714285714,93.97260273972603,0.0,96.53846153846153,37.5,97.05882352941177,66.66666666666666,47.5,100.0,100.0
50.0,79.87220447284345,41.66666666666667,67.6056338028169,50.0,93.79336931380108,50.0,95.11278195488721,73.33333333333333,100.0,100.0,46.34146341463415,66.66666666666666,100.0
,81.5068493150685,69.23076923076923,53.398058252427184,100.0,93.13650306748467,66.66666666666666,96.96969696969697,38.46153846153847,98.55072463768117,100.0,66.66666666666666,100.0,50.0
0.0,84.35374149659864,62.5,41.37931034482759,57.14285714285714,94.26900584795321,75.0,96.16858237547893,57.14285714285714,93.33333333333333,100.0,47.22222222222222,80.0,16.666666666666664
0.0,79.6774193548387,39.130434782608695,60.46511627906976,100.0,93.81804043545878,0.0,96.21212121212122,50.0,98.55072463768117,100.0,45.23809523809524,75.0,100.0
100.0,83.87096774193549,33.33333333333333,50.0,60.0,93.74275782155273,66.66666666666666,98.45559845559846,44.44444444444444,100.0,33.33333333333333,52.94117647058824,62.5,50.0
,79.49438202247191,57.14285714285714,63.38028169014085,71.42857142857143,94.93322859387274,40.0,95.47169811320755,70.58823529411765,100.0,50.0,48.93617021276596,75.0,100.0
0.0,81.75895765472313,42.10526315789473,56.98924731182796,60.0,94.29018380915136,33.33333333333333,97.25490196078431,66.66666666666666,97.22222222222221,,50.847457627118644,100.0,100.0
,82.25255972696246,46.42857142857143,53.68421052631579,66.66666666666666,93.85453131077401,100.0,92.98892988929889,45.0,93.15068493150685,50.0,39.473684210526315,80.0,100.0
,81.9620253164557,75.0,42.27642276422765,100.0,94.06679764243616,50.0,98.046875,66.66666666666666,98.57142857142858,100.0,29.166666666666668,100.0,66.66666666666666
0.0,81.87919463087249,60.0,51.388888888888886,62.5,93.32053742802303,0.0,95.84905660377359,64.28571428571429,97.1830985915493,66.66666666666666,57.14285714285714,100.0,0.0
50.0,83.27974276527331,66.66666666666666,59.34065934065934,75.0,94.09708737864078,20.0,94.81481481481482,58.333333333333336,98.52941176470588,0.0,51.162790697674424,66.66666666666666,100.0
100.0,81.59509202453987,59.09090909090909,56.00000000000001,80.0,94.54616283599533,50.0,95.91078066914498,38.88888888888889,98.59154929577466,100.0,59.45945945945946,100.0,100.0
0.0,81.60535117056857,50.0,59.25925925925925,80.0,93.5064935064935,25.0,96.94656488549617,62.5,100.0,100.0,46.42857142857143,71.42857142857143,100.0
100.0,83.68055555555556,57.14285714285714,58.88888888888889,71.42857142857143,93.69507069163164,75.0,98.46153846153847,66.66666666666666,100.0,,54.83870967741935,100.0,100.0
,79.6923076923077,64.28571428571429,55.26315789473685,66.66666666666666,93.38461538461539,0.0,95.48872180451127,63.63636363636363,98.59154929577466,100.0,48.0,83.33333333333334,50.0
100.0,77.77777777777779,72.72727272727273,56.43564356435643,100.0,94.45095740523642,80.0,96.56488549618321,50.0,100.0,66.66666666666666,51.21951219512195,100.0,66.66666666666666
,82.03389830508473,65.0,50.0,100.0,93.99764613573952,33.33333333333333,96.92307692307692,42.30769230769231,97.10144927536231,0.0,36.17021276595745,80.0,50.0
100.0,83.71335504885994,40.0,69.84126984126983,75.0,93.48074723598933,0.0,96.5909090909091,60.0,100.0,20.0,42.857142857142854,100.0,100.0
,79.74683544303798,53.333333333333336,52.475247524752476,75.0,94.00778210116731,75.0,96.1977186311787,37.5,98.46153846153847,100.0,48.275862068965516,83.33333333333334,100.0
,84.4155844155844,63.1578947368421,54.054054054054056,40.0,93.931194433707,50.0,96.60377358490567,70.0,98.55072463768117,50.0,42.857142857142854,100.0,50.0
,80.625,68.75,65.38461538461539,80.0,94.26229508196722,50.0,96.26865671641791,40.909090909090914,97.26027397260275,50.0,50.0,100.0,100.0
,84.07643312101911,64.70588235294117,61.038961038961034,100.0,93.7379203710862,33.33333333333333,96.2406015037594,35.0,97.1830985915493,50.0,45.94594594594595,75.0,
0.0,77.77777777777779,40.909090909090914,64.38356164383562,66.66666666666666,95.37664408130729,50.0,93.7956204379562,40.0,98.63013698630137,100.0,38.095238095238095,100.0,40.0
50.0,80.54711246200608,73.68421052631578,58.16326530612245,100.0,95.22116903633491,33.33333333333333,96.30996309963099,63.1578947368421,97.26027397260275,50.0,52.38095238095239,60.0,100.0
0.0,83.44827586206897,53.84615384615385,66.66666666666666,66.66666666666666,92.98780487804879,33.33333333333333,93.72693726937268,57.14285714285714,98.55072463768117,100.0,50.0,100.0,50.0
100.0,83.27645051194538,55.55555555555556,50.98039215686274,100.0,94.13819875776397,100.0,95.43726235741445,35.294117647058826,98.61111111111111,33.33333333333333,56.09756097560976,85.71428571428571,25.0
,81.0126582278481,50.0,55.172413793103445,100.0,94.00850405875532,33.33333333333333,96.57794676806084,66.66666666666666,97.1830985915493,50.0,57.57575757575758,100.0,100.0
33.33333333333333,78.67867867867868,66.66666666666666,54.94505494505495,60.0,94.20684292379471,0.0,97.33840304182509,72.72727272727273,98.57142857142858,0.0,58.333333333333336,83.33333333333334,66.66666666666666
100.0,88.55218855218855,46.666666666666664,67.16417910447761,62.5,94.14483821263482,40.0,93.5251798561151,69.23076923076923,100.0,,54.54545454545454,100.0,100.0
100.0,81.21212121212122,55.00000000000001,60.0,60.0,95.2006294256491,42.857142857142854,95.62043795620438,61.111111111111114,97.1830985915493,100.0,58.82352941176471,100.0,100.0
100.0,82.85714285714286,60.0,55.10204081632652,100.0,94.79044261652957,100.0,94.87179487179486,75.0,100.0,66.66666666666666,41.86046511627907,100.0,100.0
100.0,77.32919254658384,52.38095238095239,48.38709677419355,100.0,95.02190362405416,16.666666666666664,95.20295202952029,68.75,98.55072463768117,100.0,33.33333333333333,100.0,100.0
,80.84415584415584,50.0,55.68181818181818,83.33333333333334,93.28444615978387,0.0,94.07407407407408,31.25,98.57142857142858,100.0,51.61290322580645,100.0,25.0
100.0,77.81155015197568,66.66666666666666,68.65671641791045,66.66666666666666,93.75239555385205,100.0,98.0544747081712,33.33333333333333,100.0,100.0,38.095238095238095,80.0,50.0
0.0,83.0,58.82352941176471,53.76344086021505,100.0,94.01775376302585,66.66666666666666,94.81481481481482,41.66666666666667,100.0,0.0,47.368421052631575,100.0,100.0
25.0,81.1881188118812,50.0,56.25,100.0,92.09726443768997,25.0,97.6470588235294,53.333333333333336,97.10144927536231,0.0,44.18604651162791,75.0,20.0
,83.11258278145695,68.75,65.4320987654321,100.0,93.8076923076923,40.0,97.36842105263158,50.0,98.48484848484848,0.0,51.35135135135135,100.0,100.0
100.0,76.47058823529412,56.25,56.43564356435643,60.0,94.49469130947699,33.33333333333333,96.18320610687023,60.0,94.44444444444444,42.857142857142854,45.94594594594595,100.0,50.0
100.0,77.91798107255521,43.75,56.043956043956044,57.14285714285714,93.46228239845261,50.0,96.21212121212122,50.0,97.1830985915493,100.0,42.857142857142854,80.0,60.0
0.0,79.33130699088146,47.61904761904761,55.55555555555556,75.0,94.52540370224499,0.0,95.95588235294117,62.96296296296296,97.1830985915493,25.0,46.51162790697674,66.66666666666666,100.0
,80.78175895765473,68.75,47.19101123595505,0.0,93.11400153022188,100.0,94.81481481481482,42.857142857142854,98.55072463768117,100.0,55.55555555555556,80.0,100.0
,78.89908256880734,50.0,56.470588235294116,100.0,93.91236913532377,40.0,98.4375,64.28571428571429,97.22222222222221,100.0,53.84615384615385,66.66666666666666,100.0
,83.57142857142857,60.71428571428571,52.57731958762887,100.0,93.53348729792148,62.5,95.18518518518519,54.54545454545454,100.0,50.0,63.33333333333333,100.0,33.33333333333333
100.0,85.01742160278745,45.83333333333333,56.70103092783505,50.0,94.0625,100.0,95.20295202952029,47.61904761904761,100.0,100.0,36.36363636363637,100.0,100.0
0.0,75.44910179640718,50.0,59.09090909090909,75.0,94.87179487179486,33.33333333333333,94.48529411764706,61.111111111111114,98.63013698630137,33.33333333333333,60.97560975609756,100.0,100.0
0.0,80.9375,64.70588235294117,61.25000000000001,100.0,94.43146417445483,100.0,95.8955223880597,58.333333333333336,98.61111111111111,100.0,47.82608695652174,100.0,60.0
100.0,80.81761006289308,38.88888888888889,48.68421052631579,50.0,94.04437524328533,50.0,92.33576642335767,42.857142857142854,100.0,0.0,50.0,100.0,
,78.38709677419354,64.28571428571429,66.19718309859155,75.0,93.64651520985753,100.0,94.18181818181817,53.333333333333336,98.57142857142858,66.66666666666666,58.82352941176471,100.0,75.0
100.0,77.63975155279503,53.84615384615385,61.016949152542374,57.14285714285714,93.37672281776418,100.0,96.61654135338345,71.42857142857143,100.0,100.0,80.95238095238095,85.71428571428571,50.0
,81.05590062111801,58.333333333333336,57.30337078651685,100.0,94.40750879937426,40.0,95.47169811320755,37.5,100.0,0.0,32.55813953488372,100.0,
100.0,82.62295081967214,64.70588235294117,52.67857142857143,75.0,94.31685480731802,50.0,93.77289377289377,71.42857142857143,95.65217391304348,50.0,56.666666666666664,66.66666666666666,25.0
,84.93150684931507,69.23076923076923,62.637362637362635,50.0,93.59662576687117,25.0,93.5361216730038,60.0,98.52941176470588,100.0,47.05882352941176,100.0,100.0
0.0,79.15407854984893,43.75,56.57894736842105,83.33333333333334,93.26145552560648,0.0,94.79553903345726,62.5,100.0,100.0,66.66666666666666,100.0,50.0
0.0,78.46153846153847,56.25,62.68656716417911,66.66666666666666,93.7379203710862,0.0,96.5909090909091,43.75,95.71428571428572,100.0,56.25,57.14285714285714,100.0
,85.1985559566787,46.15384615384615,51.162790697674424,66.66666666666666,92.97441771668575,,95.18518518518519,72.72727272727273,100.0,50.0,51.61290322580645,66.66666666666666,100.0
0.0,87.5,38.46153846153847,60.97560975609756,83.33333333333334,93.87442572741195,100.0,96.6542750929368,43.75,97.26027397260275,0.0,58.139534883720934,100.0,
,81.84713375796179,63.63636363636363,49.42528735632184,60.0,93.29501915708812,100.0,97.6923076923077,46.15384615384615,98.59154929577466,,60.86956521739131,80.0,100.0
0.0,82.20640569395017,69.23076923076923,58.620689655172406,60.0,92.43058197033093,33.33333333333333,95.86466165413535,62.5,98.55072463768117,0.0,51.724137931034484,100.0,25.0
,82.29166666666666,50.0,53.40909090909091,100.0,93.32819128422678,100.0,96.62921348314607,46.15384615384615,95.94594594594594,50.0,40.0,100.0,100.0
,77.16763005780348,51.85185185185185,58.9041095890411,40.0,94.25107547907704,100.0,98.4251968503937,46.15384615384615,100.0,100.0,36.95652173913043,100.0,66.66666666666666
0.0,78.57142857142857,58.333333333333336,58.75,80.0,94.65828750981933,50.0,94.56521739130434,27.77777777777778,100.0,0.0,37.2093023255814,83.33333333333334,50.0
,82.74647887323944,61.111111111111114,56.79012345679012,83.33333333333334,93.15329022441993,100.0,94.85294117647058,75.0,100.0,50.0,67.85714285714286,100.0,100.0
50.0,79.17981072555204,66.66666666666666,57.84313725490197,100.0,94.18423106947698,66.66666666666666,95.47169811320755,50.0,98.59154929577466,100.0,38.095238095238095,100.0,50.0
100.0,87.94326241134752,57.14285714285714,60.49382716049383,100.0,93.86503067484662,33.33333333333333,93.47826086956522,37.5,98.50746268656717,50.0,61.904761904761905,100.0,100.0
0.0,84.75177304964538,57.14285714285714,53.2258064516129,100.0,92.16502649507949,50.0,94.6969696969697,50.0,97.22222222222221,100.0,44.44444444444444,80.0,66.66666666666666
33.33333333333333,83.77483443708608,64.28571428571429,55.319148936170215,100.0,93.32053742802303,0.0,97.6923076923077,21.428571428571427,98.55072463768117,100.0,51.85185185185185,100.0,100.0
,82.23684210526315,31.57894736842105,52.22222222222223,75.0,94.1267989109296,0.0,94.79553903345726,43.75,100.0,100.0,44.0,80.0,100.0
