AB,AFIB,AFL,B,IVR,N,NOD,P,PREX,SBR,SVTA,T,VFL,VT
0.0,47.69230769230769,42.857142857142854,18.248175182481752,40.0,88.3702213279678,0.0,82.14285714285714,16.666666666666664,60.3448275862069,12.5,18.0327868852459,10.0,0.0
0.0,50.0,27.500000000000004,27.102803738317753,30.0,88.19554848966614,10.0,81.34920634920636,0.0,50.0,20.0,19.047619047619047,0.0,0.0
25.0,45.95375722543353,36.11111111111111,18.487394957983195,40.0,89.00738310090239,0.0,80.54474708171206,4.166666666666666,50.0,33.33333333333333,22.807017543859647,36.36363636363637,0.0
50.0,47.151898734177216,25.0,25.438596491228072,33.33333333333333,88.84892086330936,10.0,81.34920634920636,20.0,56.71641791044776,0.0,27.500000000000004,0.0,0.0
0.0,46.017699115044245,37.5,23.58490566037736,50.0,88.55300282144297,0.0,81.54981549815497,12.5,59.67741935483871,10.0,17.5,28.57142857142857,40.0
0.0,49.201277955271564,32.35294117647059,18.75,33.33333333333333,88.35261268448345,0.0,83.203125,16.666666666666664,55.4054054054054,16.666666666666664,6.8181818181818175,50.0,0.0
33.33333333333333,48.30769230769231,36.666666666666664,26.41509433962264,14.285714285714285,88.279698053238,8.333333333333332,82.25806451612904,4.0,54.666666666666664,0.0,25.0,0.0,16.666666666666664
50.0,47.76119402985074,17.857142857142858,29.565217391304348,44.44444444444444,88.39177750906893,0.0,86.91983122362869,12.0,43.24324324324324,7.6923076923076925,18.867924528301888,33.33333333333333,0.0
22.22222222222222,43.44262295081967,33.33333333333333,29.67032967032967,33.33333333333333,88.50715746421268,0.0,83.9080459770115,20.0,48.275862068965516,0.0,16.0,0.0,25.0
0.0,44.620253164556964,32.0,26.168224299065418,28.57142857142857,87.76574408343362,0.0,82.8125,8.0,40.69767441860465,12.5,10.0,12.5,20.0
0.0,44.761904761904766,34.48275862068966,33.33333333333333,28.57142857142857,88.46000795861521,0.0,84.8249027237354,8.333333333333332,53.42465753424658,0.0,15.217391304347828,12.5,14.285714285714285
0.0,43.88059701492537,42.857142857142854,27.586206896551722,66.66666666666666,88.03866290777286,0.0,78.21428571428571,11.11111111111111,51.31578947368421,42.857142857142854,20.833333333333336,0.0,0.0
50.0,46.504559270516715,25.0,23.076923076923077,83.33333333333334,88.1952781112445,0.0,79.84790874524715,13.636363636363635,53.2258064516129,10.0,18.0,0.0,0.0
20.0,46.06060606060606,30.555555555555557,20.792079207920793,33.33333333333333,88.32323232323233,0.0,82.03125,13.043478260869565,49.35064935064935,11.76470588235294,21.428571428571427,18.181818181818183,25.0
33.33333333333333,46.62756598240469,37.5,24.299065420560748,44.44444444444444,88.49736735520453,0.0,81.74603174603175,15.384615384615385,41.48936170212766,0.0,15.384615384615385,0.0,0.0
20.0,50.31645569620253,37.142857142857146,25.510204081632654,50.0,88.29365079365078,0.0,87.55020080321285,12.5,50.66666666666667,0.0,16.666666666666664,25.0,0.0
20.0,51.118210862619804,37.5,24.778761061946902,66.66666666666666,88.59753675009932,0.0,81.53846153846153,11.11111111111111,59.42028985507246,16.666666666666664,20.51282051282051,0.0,0.0
20.0,49.14675767918089,32.142857142857146,19.41747572815534,28.57142857142857,88.02042419481539,36.36363636363637,87.8048780487805,2.7027027027027026,62.31884057971014,12.5,18.421052631578945,0.0,0.0
20.0,48.54651162790697,36.666666666666664,25.0,28.57142857142857,89.63142972863507,9.090909090909092,82.12927756653993,9.67741935483871,57.333333333333336,50.0,16.666666666666664,16.666666666666664,0.0
0.0,49.35064935064935,20.588235294117645,15.966386554621847,33.33333333333333,88.32204065364687,0.0,81.29770992366412,10.714285714285714,51.61290322580645,42.857142857142854,20.0,27.27272727272727,0.0
20.0,42.58064516129032,20.0,23.300970873786408,75.0,87.28577122359505,0.0,79.2156862745098,11.428571428571429,46.3768115942029,66.66666666666666,26.229508196721312,9.090909090909092,0.0
0.0,49.152542372881356,22.727272727272727,25.225225225225223,25.0,88.39285714285714,0.0,76.2081784386617,7.142857142857142,63.095238095238095,10.0,22.058823529411764,50.0,0.0
0.0,48.85993485342019,21.21212121212121,31.775700934579437,33.33333333333333,88.4476534296029,0.0,81.42857142857143,8.333333333333332,58.82352941176471,25.0,16.666666666666664,0.0,12.5
0.0,49.079754601226995,34.21052631578947,24.03846153846154,40.0,87.86427145708583,20.0,80.16194331983806,8.571428571428571,50.0,10.0,15.517241379310345,0.0,16.666666666666664
0.0,44.83775811209439,26.923076923076923,27.184466019417474,60.0,88.73182552504039,13.333333333333334,82.94573643410853,10.0,54.054054054054056,0.0,12.962962962962962,20.0,20.0
0.0,46.95121951219512,20.588235294117645,21.875,11.11111111111111,87.76083467094703,0.0,81.15384615384616,6.0606060606060606,47.76119402985074,37.5,14.545454545454545,0.0,0.0
50.0,48.837209302325576,27.027027027027028,25.925925925925924,45.45454545454545,88.72901678657075,0.0,83.47107438016529,3.0303030303030303,54.054054054054056,0.0,14.285714285714285,20.0,0.0
100.0,43.988269794721404,30.76923076923077,22.448979591836736,25.0,88.12749003984064,16.666666666666664,82.21343873517787,7.4074074074074066,57.57575757575758,50.0,30.0,33.33333333333333,33.33333333333333
0.0,51.465798045602604,40.0,24.761904761904763,80.0,88.60455817672931,33.33333333333333,80.98859315589354,6.451612903225806,42.857142857142854,0.0,25.454545454545453,16.666666666666664,0.0
33.33333333333333,46.71052631578947,19.444444444444446,28.448275862068968,50.0,87.84708249496983,16.666666666666664,82.8996282527881,8.823529411764707,41.891891891891895,0.0,12.5,0.0,0.0
66.66666666666666,50.0,28.57142857142857,32.71028037383177,57.14285714285714,88.84397736459175,0.0,83.9506172839506,12.76595744680851,43.58974358974359,20.0,17.857142857142858,7.6923076923076925,0.0
,48.54368932038835,33.33333333333333,28.82882882882883,16.666666666666664,88.65529551765172,0.0,85.29411764705883,24.0,60.0,14.285714285714285,18.0327868852459,50.0,50.0
0.0,47.40061162079511,37.142857142857146,18.867924528301888,66.66666666666666,87.80290791599353,10.0,83.46456692913385,21.052631578947366,51.28205128205128,0.0,15.384615384615385,50.0,16.666666666666664
0.0,50.165016501650165,42.10526315789473,21.951219512195124,50.0,89.00080580177277,0.0,82.26415094339623,9.67741935483871,56.52173913043478,0.0,12.0,0.0,0.0
20.0,49.51768488745981,31.03448275862069,23.52941176470588,60.0,87.69968051118211,21.428571428571427,85.32818532818533,12.195121951219512,56.25,0.0,14.000000000000002,37.5,0.0
0.0,47.59206798866856,34.285714285714285,29.292929292929294,33.33333333333333,89.09606809890556,33.33333333333333,79.62264150943396,12.903225806451612,45.83333333333333,22.22222222222222,17.073170731707318,25.0,0.0
0.0,47.93650793650794,18.51851851851852,19.318181818181817,57.14285714285714,87.99355358581789,11.11111111111111,79.1970802919708,7.142857142857142,58.97435897435898,37.5,12.5,42.857142857142854,0.0
25.0,45.67901234567901,42.30769230769231,27.368421052631582,60.0,88.17204301075269,0.0,83.08823529411765,16.129032258064516,47.76119402985074,50.0,11.538461538461538,25.0,0.0
0.0,45.86894586894587,36.36363636363637,24.731182795698924,66.66666666666666,88.97860314897052,14.285714285714285,82.06106870229007,8.571428571428571,57.534246575342465,50.0,23.214285714285715,20.0,0.0
0.0,47.151898734177216,32.432432432432435,24.299065420560748,37.5,88.47227762265656,8.333333333333332,84.25196850393701,11.538461538461538,58.666666666666664,10.0,12.82051282051282,16.666666666666664,25.0
0.0,48.338368580060425,26.08695652173913,34.40860215053764,75.0,87.93512658227847,12.5,82.94573643410853,15.384615384615385,52.85714285714286,0.0,22.727272727272727,33.33333333333333,0.0
33.33333333333333,46.58385093167702,28.57142857142857,21.296296296296298,22.22222222222222,87.78044871794873,14.285714285714285,80.0,11.76470588235294,56.666666666666664,20.0,15.625,20.0,16.666666666666664
25.0,51.038575667655785,25.0,26.53061224489796,42.857142857142854,89.41270475429485,20.0,82.62548262548263,12.82051282051282,55.55555555555556,0.0,18.91891891891892,28.57142857142857,0.0
0.0,50.1577287066246,25.0,20.212765957446805,57.14285714285714,88.2565130260521,7.6923076923076925,78.8679245283019,15.384615384615385,50.617283950617285,28.57142857142857,18.91891891891892,0.0,10.0
25.0,52.44299674267101,29.03225806451613,27.956989247311824,50.0,87.81065088757396,0.0,81.88976377952756,18.181818181818183,51.28205128205128,33.33333333333333,9.433962264150944,20.0,0.0
50.0,45.110410094637224,32.142857142857146,27.906976744186046,37.5,87.79434850863423,14.285714285714285,85.08064516129032,11.11111111111111,50.72463768115942,20.0,15.686274509803921,40.0,0.0
0.0,49.36305732484077,43.47826086956522,24.271844660194176,16.666666666666664,88.69143780290791,16.666666666666664,82.14285714285714,17.647058823529413,46.75324675324675,7.142857142857142,15.217391304347828,20.0,50.0
25.0,48.30508474576271,36.666666666666664,40.57971014492754,50.0,89.05372894947875,12.5,85.2,17.5,50.68493150684932,27.27272727272727,21.568627450980394,14.285714285714285,0.0
0.0,55.016181229773466,36.84210526315789,28.37837837837838,50.0,88.26510721247564,0.0,86.5079365079365,12.903225806451612,51.515151515151516,33.33333333333333,16.071428571428573,25.0,14.285714285714285
14.285714285714285,46.62379421221865,32.0,23.404255319148938,18.181818181818183,87.81275221953187,12.5,79.7752808988764,5.88235294117647,45.45454545454545,0.0,12.5,0.0,10.0
